// Job-specific Values Database
//
// Structure of Database:
// JobID,Weight,HPFactor,HPMultiplicator,SPFactor,ShieldPenalty,Unarmed,Dagger,1HSword,2HSword,1HSpear,2HSpear,1HAxe,2HAxe,1HMace,2HMace(unused),Rod,Bow,Knuckle,Instrument,Whip,Book,Katar,Revolver,Rifle,Gatling Gun,Shotgun,Grenade Launcher,Fuuma Shuriken,2HStaff
//                              SH   UNA   DAG   SWO   SW2   SPE   SP2   AXE   AX2   MAC   2HM   ROD   BOW   KNU   INS   WHI   BOK   KAT   HGU   RIF   GGUN  SGU   GRE   HUU   2HS
// Novice
4068,	32000,75   ,300  ,600  , 7  ,440  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Wanderer	(Base 2nd to 3rd)
4069,	32000,75   ,300  ,600  , 7  ,440  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Sura		(Base 2nd to 3rd)
4070,	30000,90   ,650  ,470  , 5  ,420  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,470  ,2000 ,520  ,2000 ,430  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540
// Genetic		(Base 2nd to 3rd)
4071,	38000,90   ,500  ,400  , 4  ,440  ,540  ,480  ,2000 ,2000 ,2000 ,550  ,550  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Shadow Chaser	(Base 2nd to 3rd)
4072,	32000,85   ,500  ,500  , 5  ,440  ,470  ,510  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,510  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Royal Guard	(Trans 2nd to 3rd)
4073,	35000,110  ,700  ,470  , 5  ,440  ,510  ,490  ,530  ,540  ,540  ,520  ,560  ,480  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Sorcerer	(Trans 2nd to 3rd)
4074,	30000,75   ,500  ,700  , 5  ,440  ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,490
// Minstrel	(Trans 2nd to 3rd)
4075,	32000,75   ,300  ,600  , 7  ,440  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Wanderer	(Trans 2nd to 3rd)
4076,	32000,75   ,300  ,600  , 7  ,440  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Sura		(Trans 2nd to 3rd)
4077,	30000,90   ,650  ,470  , 5  ,420  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,470  ,2000 ,520  ,2000 ,430  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540
// Genetic		(Trans 2nd to 3rd)
4078,	38000,90   ,500  ,400  , 4  ,440  ,540  ,480  ,2000 ,2000 ,2000 ,550  ,550  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Shadow Chaser	(Trans 2nd to 3rd)
4079,	32000,85   ,500  ,500  , 5  ,440  ,470  ,510  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,510  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Rune Knight Mount	(Base 2nd to 3rd)
4080,	35000,150  ,500  ,300  , 5  ,440  ,540  ,560  ,590  ,520  ,560  ,620  ,640  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Rune Knight Mount	(Trans 2nd to 3rd)
4081,	35000,150  ,500  ,300  , 5  ,440  ,540  ,560  ,590  ,520  ,560  ,620  ,640  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Royal Guard Mount	(Base 2nd to 3rd)
4082,	35000,110  ,700  ,470  , 5  ,440  ,510  ,490  ,530  ,540  ,540  ,520  ,560  ,480  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Royal Guard Mount	(Trans 2nd to 3rd)
4083,	35000,110  ,700  ,470  , 5  ,440  ,510  ,490  ,530  ,540  ,540  ,520  ,560  ,480  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Ranger Mount		(Base 2nd to 3rd)
4084,	32000,85   ,500  ,400  , 8  ,440  ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,530  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Ranger Mount		(Trans 2nd to 3rd)
4085,	32000,85   ,500  ,400  , 8  ,440  ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,530  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Mechanic Mount	(Base 2nd to 3rd)
4086,	38000,90   ,500  ,400  , 6  ,440  ,640  ,690  ,2000 ,2000 ,2000 ,490  ,520  ,520  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Mechanic Mount	(Trans 2nd to 3rd)
4087,	38000,90   ,500  ,400  , 6  ,440  ,640  ,690  ,2000 ,2000 ,2000 ,490  ,520  ,520  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Rune Knight
4096,	35000,150  ,500  ,300  , 5  ,440  ,540  ,560  ,590  ,520  ,560  ,620  ,640  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Warlock
4097,	30000,55   ,500  ,900  , 5  ,490  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540
// Baby Ranger
4098,	32000,85   ,500  ,400  , 8  ,440  ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,530  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Arch Bishop
4099,	30000,75   ,500  ,800  , 5  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,490  ,2000 ,640  ,2000 ,540  ,2000 ,2000 ,480  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,590
// Baby Mechanic
4100,	38000,90   ,500  ,400  , 6  ,440  ,640  ,690  ,2000 ,2000 ,2000 ,490  ,520  ,520  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Guillotine Cross
4101,	32000,110  ,500  ,400  , 9  ,440  ,460  ,690  ,2000 ,2000 ,2000 ,840  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,460  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Royal Guard
4102,	35000,110  ,700  ,470  , 5  ,440  ,510  ,490  ,530  ,540  ,540  ,520  ,560  ,480  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Sorcerer
4103,	30000,75   ,500  ,700  , 5  ,440  ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,490
// Baby Minstrel
4104,	32000,75   ,300  ,600  , 7  ,440  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Wanderer
4105,	32000,75   ,300  ,600  , 7  ,440  ,560  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540  ,2000 ,2000 ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Sura
4106,	30000,90   ,650  ,470  , 5  ,420  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,470  ,2000 ,520  ,2000 ,430  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,540
// Baby Genetic
4107,	38000,90   ,500  ,400  , 4  ,440  ,540  ,480  ,2000 ,2000 ,2000 ,550  ,550  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Shadow Chaser
4108,	32000,85   ,500  ,500  , 5  ,440  ,470  ,510  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,510  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Rune Knight Mount
4109,	35000,150  ,500  ,300  , 5  ,440  ,540  ,560  ,590  ,520  ,560  ,620  ,640  ,490  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Royal Guard Mount
4110,	35000,110  ,700  ,470  , 5  ,440  ,510  ,490  ,530  ,540  ,540  ,520  ,560  ,480  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Ranger Mount
4111,	32000,85   ,500  ,400  , 8  ,440  ,540  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,530  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Baby Mechanic Mount
4112,	38000,90   ,500  ,400  , 6  ,440  ,640  ,690  ,2000 ,2000 ,2000 ,490  ,520  ,520  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000
// Super Novice
4190,	20000,0    ,500  ,100  ,10  ,440  ,590  ,610  ,2000 ,2000 ,2000 ,540  ,2000 ,540  ,2000 ,690  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,690
// Baby Super Novice
4191,	20000,0    ,500  ,100  ,10  ,440  ,590  ,610  ,2000 ,2000 ,2000 ,540  ,2000 ,540  ,2000 ,690  ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,2000 ,690
